identity_key,reading_type,reading_name,source_label,display_ref,canonical_mt_ref,canonical_lxx_ref,source_convention,canonicalization_confidence,canonicalization_note,spans_json
rid_6d381e86e45c0166e67c,scripture,,Ps 13:3,Ps 13:3 (LXX Ps 12:3),Ps 13:3,Ps 12:3,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:3"", ""canonical_mt_ref"": ""Ps 13:3"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:3"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 3, ""verse_start"": 3}]"
rid_493778d4a6a4ba640417,scripture,,"Ps 13:3,13:5","Ps 13:3,13:5 (LXX Ps 12:3; Ps 12:5)","Ps 13:3,13:5",Ps 12:3; Ps 12:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:3; Ps 12:5"", ""canonical_mt_ref"": ""Ps 13:3,13:5"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:3,13:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 3, ""verse_start"": 3}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:3; Ps 12:5"", ""canonical_mt_ref"": ""Ps 13:3,13:5"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:3,13:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_40095a8e6eb6be324215,scripture,,Ps 13:3-4,Ps 13:3-4 (LXX Ps 12:3-4),Ps 13:3-4,Ps 12:3-4,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:3-4"", ""canonical_mt_ref"": ""Ps 13:3-4"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:3-4"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 4, ""verse_start"": 3}]"
rid_d952a08c0ab8498a578d,scripture,,Ps 13:5,Ps 13:5 (LXX Ps 12:5),Ps 13:5,Ps 12:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:5"", ""canonical_mt_ref"": ""Ps 13:5"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_b756df8308e4fb3d5e88,scripture,,Ps 13:5-6,Ps 13:5-6 (LXX Ps 12:5-6),Ps 13:5-6,Ps 12:5-6,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:5-6"", ""canonical_mt_ref"": ""Ps 13:5-6"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:5-6"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 6, ""verse_start"": 5}]"
rid_d8f16920bacaa3f6e460,scripture,,Ps 13:6,Ps 13:6 (LXX Ps 12:6),Ps 13:6,Ps 12:6,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 12:6"", ""canonical_mt_ref"": ""Ps 13:6"", ""chapter_end"": 13, ""chapter_start"": 13, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 13:6"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 6, ""verse_start"": 6}]"
rid_2b3bfed7deba70a54429,scripture,,Ps 140:1-2,Ps 140:1-2 (LXX Ps 139:1-2),Ps 140:1-2,Ps 139:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 139:1-2"", ""canonical_mt_ref"": ""Ps 140:1-2"", ""chapter_end"": 140, ""chapter_start"": 140, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 140:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
rid_17e14759bb34543c2373,scripture,,Ps 141,Ps 141 (LXX Ps 140),Ps 141,Ps 140,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 140"", ""canonical_mt_ref"": ""Ps 141"", ""chapter_end"": 141, ""chapter_start"": 141, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 141"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": null, ""verse_start"": null}]"
rid_a9a1b26a1993cd601ebc,scripture,,Ps 142,Ps 142 (LXX Ps 141),Ps 142,Ps 141,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 141"", ""canonical_mt_ref"": ""Ps 142"", ""chapter_end"": 142, ""chapter_start"": 142, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 142"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": null, ""verse_start"": null}]"
rid_a79f5ee2e3adbdec7270,scripture,,Ps 142:5,Ps 142:5 (LXX Ps 141:5),Ps 142:5,Ps 141:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 141:5"", ""canonical_mt_ref"": ""Ps 142:5"", ""chapter_end"": 142, ""chapter_start"": 142, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 142:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_f8f64afe999bed4ad0e1,scripture,,Ps 142:7,Ps 142:7 (LXX Ps 141:7),Ps 142:7,Ps 141:7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 141:7"", ""canonical_mt_ref"": ""Ps 142:7"", ""chapter_end"": 142, ""chapter_start"": 142, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 142:7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 7}]"
rid_ecf62a57326dab59893e,scripture,,Ps 143,Ps 143 (LXX Ps 142),Ps 143,Ps 142,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142"", ""canonical_mt_ref"": ""Ps 143"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": null, ""verse_start"": null}]"
rid_21e7b1e3423c23ff8e50,scripture,,Ps 143:1,Ps 143:1 (LXX Ps 142:1),Ps 143:1,Ps 142:1,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:1"", ""canonical_mt_ref"": ""Ps 143:1"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:1"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_5353f1c6fddaabad1d1a,scripture,,Ps 143:1-2,Ps 143:1-2 (LXX Ps 142:1-2),Ps 143:1-2,Ps 142:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:1-2"", ""canonical_mt_ref"": ""Ps 143:1-2"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
rid_a948ca02dec460313fee,scripture,,Ps 143:10,Ps 143:10 (LXX Ps 142:10),Ps 143:10,Ps 142:10,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:10"", ""canonical_mt_ref"": ""Ps 143:10"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 10, ""verse_start"": 10}]"
rid_9427edf3452b5acb16d7,scripture,,Ps 143:6-7,Ps 143:6-7 (LXX Ps 142:6-7),Ps 143:6-7,Ps 142:6-7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:6-7"", ""canonical_mt_ref"": ""Ps 143:6-7"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:6-7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 6}]"
rid_0566763aceb1422fc208,scripture,,Ps 143:7,Ps 143:7 (LXX Ps 142:7),Ps 143:7,Ps 142:7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:7"", ""canonical_mt_ref"": ""Ps 143:7"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 7}]"
rid_0a06cfdedbeaf665c57f,scripture,,Ps 143:8,Ps 143:8 (LXX Ps 142:8),Ps 143:8,Ps 142:8,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 142:8"", ""canonical_mt_ref"": ""Ps 143:8"", ""chapter_end"": 143, ""chapter_start"": 143, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 143:8"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 8, ""verse_start"": 8}]"
rid_ec9922430028c28a49f1,scripture,,Ps 144:5,Ps 144:5 (LXX Ps 143:5),Ps 144:5,Ps 143:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 143:5"", ""canonical_mt_ref"": ""Ps 144:5"", ""chapter_end"": 144, ""chapter_start"": 144, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 144:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_81e56bbc8c6e4f164621,scripture,,"Ps 144:5,144:7","Ps 144:5,144:7 (LXX Ps 143:5; Ps 143:7)","Ps 144:5,144:7",Ps 143:5; Ps 143:7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 143:5; Ps 143:7"", ""canonical_mt_ref"": ""Ps 144:5,144:7"", ""chapter_end"": 144, ""chapter_start"": 144, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 144:5,144:7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 143:5; Ps 143:7"", ""canonical_mt_ref"": ""Ps 144:5,144:7"", ""chapter_end"": 144, ""chapter_start"": 144, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 144:5,144:7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 7}]"
rid_df51b69dee0d5d2a45b9,scripture,,Ps 144:7,Ps 144:7 (LXX Ps 143:7),Ps 144:7,Ps 143:7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 143:7"", ""canonical_mt_ref"": ""Ps 144:7"", ""chapter_end"": 144, ""chapter_start"": 144, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 144:7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 7}]"
rid_39cbe99a2f315cdbd889,scripture,,Ps 145:1-2,Ps 145:1-2 (LXX Ps 144:1-2),Ps 145:1-2,Ps 144:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:1-2"", ""canonical_mt_ref"": ""Ps 145:1-2"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
rid_fe8e0064415f60879ee5,scripture,,"Ps 145:1-2,145:10","Ps 145:1-2,145:10 (LXX Ps 144:1-2; Ps 144:10)","Ps 145:1-2,145:10",Ps 144:1-2; Ps 144:10,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:1-2; Ps 144:10"", ""canonical_mt_ref"": ""Ps 145:1-2,145:10"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:1-2,145:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:1-2; Ps 144:10"", ""canonical_mt_ref"": ""Ps 145:1-2,145:10"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:1-2,145:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 10, ""verse_start"": 10}]"
rid_2bcc55ec91996312b888,scripture,,Ps 145:10,Ps 145:10 (LXX Ps 144:10),Ps 145:10,Ps 144:10,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:10"", ""canonical_mt_ref"": ""Ps 145:10"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 10, ""verse_start"": 10}]"
rid_88f69978cef810e2769c,scripture,,Ps 145:10-12,Ps 145:10-12 (LXX Ps 144:10-12),Ps 145:10-12,Ps 144:10-12,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:10-12"", ""canonical_mt_ref"": ""Ps 145:10-12"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:10-12"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 12, ""verse_start"": 10}]"
rid_6c4771ccff3d6402164a,scripture,,Ps 145:11,Ps 145:11 (LXX Ps 144:11),Ps 145:11,Ps 144:11,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:11"", ""canonical_mt_ref"": ""Ps 145:11"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:11"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 11, ""verse_start"": 11}]"
rid_7adbccc606656ed684a3,scripture,,Ps 145:17-18,Ps 145:17-18 (LXX Ps 144:17-18),Ps 145:17-18,Ps 144:17-18,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:17-18"", ""canonical_mt_ref"": ""Ps 145:17-18"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:17-18"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 18, ""verse_start"": 17}]"
rid_94c25b330ffaff627325,scripture,,Ps 145:19,Ps 145:19 (LXX Ps 144:19),Ps 145:19,Ps 144:19,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:19"", ""canonical_mt_ref"": ""Ps 145:19"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:19"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 19, ""verse_start"": 19}]"
rid_78d2893ff615a4a491d1,scripture,,Ps 145:20,Ps 145:20 (LXX Ps 144:20),Ps 145:20,Ps 144:20,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 144:20"", ""canonical_mt_ref"": ""Ps 145:20"", ""chapter_end"": 145, ""chapter_start"": 145, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 145:20"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 20, ""verse_start"": 20}]"
rid_d8599120e2639493bff7,scripture,,Ps 146,Ps 146 (LXX Ps 145),Ps 146,Ps 145,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145"", ""canonical_mt_ref"": ""Ps 146"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": null, ""verse_start"": null}]"
rid_2546fd6792e031743ed5,scripture,,Ps 146:1,Ps 146:1 (LXX Ps 145:1),Ps 146:1,Ps 145:1,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145:1"", ""canonical_mt_ref"": ""Ps 146:1"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146:1"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_559621287366cea76f69,scripture,,Ps 146:10,Ps 146:10 (LXX Ps 145:10),Ps 146:10,Ps 145:10,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145:10"", ""canonical_mt_ref"": ""Ps 146:10"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 10, ""verse_start"": 10}]"
rid_7674beb2da7423a06e3a,scripture,,Ps 146:2,Ps 146:2 (LXX Ps 145:2),Ps 146:2,Ps 145:2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145:2"", ""canonical_mt_ref"": ""Ps 146:2"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146:2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 2}]"
rid_cd1d7fccd74084f7643b,scripture,,Ps 146:5,Ps 146:5 (LXX Ps 145:5),Ps 146:5,Ps 145:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145:5"", ""canonical_mt_ref"": ""Ps 146:5"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_639e40f5398071ff16ee,scripture,,Ps 146:7-8,Ps 146:7-8 (LXX Ps 145:7-8),Ps 146:7-8,Ps 145:7-8,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 145:7-8"", ""canonical_mt_ref"": ""Ps 146:7-8"", ""chapter_end"": 146, ""chapter_start"": 146, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 146:7-8"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 8, ""verse_start"": 7}]"
rid_8b9d1609dab534359410,scripture,,Ps 147:1,Ps 147:1 (LXX Ps 146:1),Ps 147:1,Ps 146:1,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 146:1"", ""canonical_mt_ref"": ""Ps 147:1"", ""chapter_end"": 147, ""chapter_start"": 147, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 147:1"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_9370c9109a470e5c52a7,scripture,,Ps 147:1-11,Ps 147:1-11 (LXX Ps 146:1-11),Ps 147:1-11,Ps 146:1-11,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 146:1-11"", ""canonical_mt_ref"": ""Ps 147:1-11"", ""chapter_end"": 147, ""chapter_start"": 147, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 147:1-11"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 11, ""verse_start"": 1}]"
rid_2d0732bdc68361156d84,scripture,,Ps 147:1-2,Ps 147:1-2 (LXX Ps 146:1-2),Ps 147:1-2,Ps 146:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 146:1-2"", ""canonical_mt_ref"": ""Ps 147:1-2"", ""chapter_end"": 147, ""chapter_start"": 147, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 147:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
