day_title,service_hour,identity_key,display_ref,source_count,sources,source_titles,source_editions,source_locators,bucket,statuses,removed_marker,citation,attestation_note
Good Friday,First Hour,rid_83c98f60585bb30ff4b0,Jer 22:29-23:6,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 127; source_ref=Jer 22:29-23:6,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 127; source_ref=Jer 22:29-23:6 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=127 | source_ref=Jer 22:29-23:6 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_8eedced3940450abfdfe,Mark 15:1-5,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=134 | source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_a9e8d8b0e27f61200a72,Zech 11:14,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 13900; source_ref=Zech 11:14,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 13900; source_ref=Zech 11:14 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=13900 | source_ref=Zech 11:14 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:13900",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Good Friday,First Hour,rid_bd2d2d2f3e0117058eb5,Mic 1:16-2:3,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 132; source_ref=Mic 1:16-2:3,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 132; source_ref=Mic 1:16-2:3 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=132 | source_ref=Mic 1:16-2:3 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_e09e980c6a31758ca3a0,Zech 11:11-14,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 131; source_ref=Zech 11:11-14,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 131; source_ref=Zech 11:11-14 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=131 | source_ref=Zech 11:11-14 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_e69cf669f4becb218ff3,Isa 2:10-21,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 126; source_ref=Isa 2:10-21,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 126; source_ref=Isa 2:10-21 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=126 | source_ref=Isa 2:10-21 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_e8d2287daadb518b87d7,Lk 22:66-23:12,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=134 | source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,First Hour,rid_eb2cbf4361420fe5dd30,Matt 27:1-14,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 134; source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=134 | source_ref=Ps 27:12; Ps 35:11,12,16; Matt 27:1-14; Mark 15:1-5; Luke 22:66-23:12; John 18:28-40 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_0b612c8635ac0a8f3e74,Matt 27:46-50,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=152 | source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_145d2c9c04a366b7ee0b,Jer 11:18-12:13,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 148; source_ref=Jer 11:18-12:13,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 148; source_ref=Jer 11:18-12:13 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=148 | source_ref=Jer 11:18-12:13 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_33b101d296d4091859e9,Jn 19:28-30,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=152 | source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_459d5b9ccee8e5bb221f,Phil 2:4-11,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 15847; source_ref=Phil 2:4-11,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 15847; source_ref=Phil 2:4-11 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=15847 | source_ref=Phil 2:4-11 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:15847",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Good Friday,Ninth Hour,rid_4bd7efb34bc72cf518de,"Joel 2:1-3,2:10-11",1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 15774; source_ref=Joel 2:1-3,2:10-11",old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 15774; source_ref=Joel 2:1-3,2:10-11 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=15774 | source_ref=Joel 2:1-3,2:10-11 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:15774",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Good Friday,Ninth Hour,rid_51b705f0fe56936ed731,"Hos 2:1-3,2:10-11",1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 150; source_ref=Hos 2:1-3,10-11",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 150; source_ref=Hos 2:1-3,10-11 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=150 | source_ref=Hos 2:1-3,10-11 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_531fe2f5362c3cb5861e,Lk 23:45-46,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=152 | source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_7578846ffd74d71b8653,"Ps 69:2,69:3,69:21 (LXX Ps 68:2; Ps 68:3; Ps 68:21)",1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30",single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 152; source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=152 | source_ref=Ps 69:2,3,21; Matt 27:46-50; Mark 15:34-37; Luke 23:45-46; John 19:28-30 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Good Friday,Ninth Hour,rid_ac444f7c6aad65034bf2,Zech 14:5-11,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 149; source_ref=Zech 14:5-11,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 149; source_ref=Zech 14:5-11 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=149 | source_ref=Zech 14:5-11 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
