book,book_abbrev,chapter,verse_start,verse_end,raw_segment,normalized_segment,canonical_segment,source,source_table,source_type,cycle,day_key,month_number,month_name,day,week,day_of_week,day_name,season,other,reading_slot,raw_ref,normalized_ref
Proverbs,Prov,8,1,11,20.8:1-11,Prov 8:1-11,Prov 8:1-11,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 1,,,,6,1,,Festal Tune - Abstinence,,prophecy,20.8:1-11@23.43:10-28@18.32:6-16,Prov 8:1-11; Isa 43:10-28; Job 32:6-16
Isaiah,Isa,43,10,28,23.43:10-28,Isa 43:10-28,Isa 43:10-28,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 1,,,,6,1,,Festal Tune - Abstinence,,prophecy,20.8:1-11@23.43:10-28@18.32:6-16,Prov 8:1-11; Isa 43:10-28; Job 32:6-16
Job,Job,32,6,16,18.32:6-16,Job 32:6-16,Job 32:6-16,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 1,,,,6,1,,Festal Tune - Abstinence,,prophecy,20.8:1-11@23.43:10-28@18.32:6-16,Prov 8:1-11; Isa 43:10-28; Job 32:6-16
Psalms,Ps,35,13,13,19.35:13-13,Ps 35:13-13,Ps 35:13-13,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,matins_psalm,19.35:13-13,Ps 35:13-13
Luke,Lk,4,22,30,42.4:22-30,Lk 4:22-30,Lk 4:22-30,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,matins_gospel,42.4:22-30,Lk 4:22-30
1 Corinthians,1Cor,14,18,28,46.14:18-28,1Cor 14:18-28,1Cor 14:18-28,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_pauline,46.14:18-28,1Cor 14:18-28
James,James,1,22,27,59.1:22-27*,James 1:22-27,James 1:22-27,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_catholic,59.1:22-27*@+59.2:1-1,James 1:22-27; James 2:1-1
James,James,2,1,1,59.2:1-1,James 2:1-1,James 2:1-1,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_catholic,59.1:22-27*@+59.2:1-1,James 1:22-27; James 2:1-1
Acts,Acts,19,11,20,44.19:11-20,Acts 19:11-20,Acts 19:11-20,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_acts,44.19:11-20,Acts 19:11-20
Psalms,Ps,42,1,1,19.42:1-1,Ps 42:1-1,Ps 42:1-1,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_psalm,19.42:1-1,Ps 42:1-1
Luke,Lk,9,18,22,42.9:18-22,Lk 9:18-22,Lk 9:18-22,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,liturgy_gospel,42.9:18-22,Lk 9:18-22
Proverbs,Prov,8,12,21,20.8:12-21,Prov 8:12-21,Prov 8:12-21,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,prophecy,20.8:12-21@23.44:1-8@18.32:17-22*@+18.33:1-33@12.5:1-27,Prov 8:12-21; Isa 44:1-8; Job 32:17-22; Job 33:1-33; 2Kgs 5:1-27
Isaiah,Isa,44,1,8,23.44:1-8,Isa 44:1-8,Isa 44:1-8,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,prophecy,20.8:12-21@23.44:1-8@18.32:17-22*@+18.33:1-33@12.5:1-27,Prov 8:12-21; Isa 44:1-8; Job 32:17-22; Job 33:1-33; 2Kgs 5:1-27
Job,Job,32,17,22,18.32:17-22*,Job 32:17-22,Job 32:17-22,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,prophecy,20.8:12-21@23.44:1-8@18.32:17-22*@+18.33:1-33@12.5:1-27,Prov 8:12-21; Isa 44:1-8; Job 32:17-22; Job 33:1-33; 2Kgs 5:1-27
Job,Job,33,1,33,18.33:1-33,Job 33:1-33,Job 33:1-33,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,prophecy,20.8:12-21@23.44:1-8@18.32:17-22*@+18.33:1-33@12.5:1-27,Prov 8:12-21; Isa 44:1-8; Job 32:17-22; Job 33:1-33; 2Kgs 5:1-27
2 Kings,2Kgs,5,1,27,12.5:1-27,2Kgs 5:1-27,2Kgs 5:1-27,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 2,,,,6,2,,Lenten Tune ,,prophecy,20.8:12-21@23.44:1-8@18.32:17-22*@+18.33:1-33@12.5:1-27,Prov 8:12-21; Isa 44:1-8; Job 32:17-22; Job 33:1-33; 2Kgs 5:1-27
Psalms,Ps,102,17,17,"19.102:17,21",Ps 102:17,Ps 102:17,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,matins_psalm,"19.102:17,21","Ps 102:17,21"
Psalms,Ps,102,21,21,"19.102:17,21",Ps 102:21,Ps 102:21,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,matins_psalm,"19.102:17,21","Ps 102:17,21"
Mark,Mark,7,1,20,41.7:1-20,Mark 7:1-20,Mark 7:1-20,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,matins_gospel,41.7:1-20,Mark 7:1-20
Romans,Rom,2,12,24,45.2:12-24,Rom 2:12-24,Rom 2:12-24,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_pauline,45.2:12-24,Rom 2:12-24
2 Peter,2Pet,1,20,21,61.1:20-21*,2Pet 1:20-21,2Pet 1:20-21,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_catholic,61.1:20-21*@+61.2:1-6,2Pet 1:20-21; 2Pet 2:1-6
2 Peter,2Pet,2,1,6,61.2:1-6,2Pet 2:1-6,2Pet 2:1-6,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_catholic,61.1:20-21*@+61.2:1-6,2Pet 1:20-21; 2Pet 2:1-6
Acts,Acts,26,1,8,44.26:1-8,Acts 26:1-8,Acts 26:1-8,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_acts,44.26:1-8,Acts 26:1-8
Psalms,Ps,9,11,12,19.9:11-12,Ps 9:11-12,Ps 9:11-12,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_psalm,19.9:11-12,Ps 9:11-12
Luke,Lk,11,45,52,42.11:45-52,Lk 11:45-52,Lk 11:45-52,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,liturgy_gospel,42.11:45-52,Lk 11:45-52
Exodus,Exod,10,1,29,2.10:1-29*,Exod 10:1-29,Exod 10:1-29,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Exodus,Exod,11,1,10,2.11:1-10,Exod 11:1-10,Exod 11:1-10,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Isaiah,Isa,44,21,28,23.44:21-28,Isa 44:21-28,Isa 44:21-28,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Proverbs,Prov,8,22,36,20.8:22-36,Prov 8:22-36,Prov 8:22-36,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Job,Job,34,1,37,18.34:1-37,Job 34:1-37,Job 34:1-37,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Sirach,Sir,10,1,33,73.10:1-33,Sir 10:1-33,Sir 10:1-33,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 3,,,,6,3,,Lenten Tune ,,prophecy,2.10:1-29*@+2.11:1-10@23.44:21-28@20.8:22-36@18.34:1-37@73.10:1-33,Exod 10:1-29; Exod 11:1-10; Isa 44:21-28; Prov 8:22-36; Job 34:1-37; Sir 10:1-33
Psalms,Ps,9,13,13,19.9:13-13,Ps 9:13-13,Ps 9:13-13,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,matins_psalm,19.9:13-13,Ps 9:13-13
Luke,Lk,20,9,19,42.20:9-19,Lk 20:9-19,Lk 20:9-19,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,matins_gospel,42.20:9-19,Lk 20:9-19
1 Timothy,1Tim,2,1,3,54.2:1-3,1Tim 2:1-3,1Tim 2:1-3,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,liturgy_pauline,54.2:1-3:4,1Tim 2:1-3:4
Jude,Jude,1,19,25,65.1:19-25,Jude 1:19-25,Jude 1:19-25,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,liturgy_catholic,65.1:19-25,Jude 1:19-25
Acts,Acts,27,16,20,44.27:16-20,Acts 27:16-20,Acts 27:16-20,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,liturgy_acts,44.27:16-20,Acts 27:16-20
Psalms,Ps,9,13,14,19.9:13-14,Ps 9:13-14,Ps 9:13-14,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,liturgy_psalm,19.9:13-14,Ps 9:13-14
John,Jn,6,47,71,43.6:47-71,Jn 6:47-71,Jn 6:47-71,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,liturgy_gospel,43.6:47-71,Jn 6:47-71
2 Kings,2Kgs,4,8,37,12.4:8-37,2Kgs 4:8-37,2Kgs 4:8-37,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,prophecy,12.4:8-37@23.45:1-10@20.9:1-11@18.35:1-16@73.11:1-10,2Kgs 4:8-37; Isa 45:1-10; Prov 9:1-11; Job 35:1-16; Sir 11:1-10
Isaiah,Isa,45,1,10,23.45:1-10,Isa 45:1-10,Isa 45:1-10,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,prophecy,12.4:8-37@23.45:1-10@20.9:1-11@18.35:1-16@73.11:1-10,2Kgs 4:8-37; Isa 45:1-10; Prov 9:1-11; Job 35:1-16; Sir 11:1-10
Proverbs,Prov,9,1,11,20.9:1-11,Prov 9:1-11,Prov 9:1-11,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,prophecy,12.4:8-37@23.45:1-10@20.9:1-11@18.35:1-16@73.11:1-10,2Kgs 4:8-37; Isa 45:1-10; Prov 9:1-11; Job 35:1-16; Sir 11:1-10
Job,Job,35,1,16,18.35:1-16,Job 35:1-16,Job 35:1-16,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,prophecy,12.4:8-37@23.45:1-10@20.9:1-11@18.35:1-16@73.11:1-10,2Kgs 4:8-37; Isa 45:1-10; Prov 9:1-11; Job 35:1-16; Sir 11:1-10
Sirach,Sir,11,1,10,73.11:1-10,Sir 11:1-10,Sir 11:1-10,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 4,,,,6,4,,Lenten Tune ,,prophecy,12.4:8-37@23.45:1-10@20.9:1-11@18.35:1-16@73.11:1-10,2Kgs 4:8-37; Isa 45:1-10; Prov 9:1-11; Job 35:1-16; Sir 11:1-10
Psalms,Ps,51,7,8,19.51:7-8,Ps 51:7-8,Ps 51:7-8,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,matins_psalm,19.51:7-8,Ps 51:7-8
John,Jn,3,14,21,43.3:14-21,Jn 3:14-21,Jn 3:14-21,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,matins_gospel,43.3:14-21,Jn 3:14-21
1 Corinthians,1Cor,10,1,13,46.10:1-13,1Cor 10:1-13,1Cor 10:1-13,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_pauline,46.10:1-13,1Cor 10:1-13
1 John,1Jn,2,12,17,62.2:12-17,1Jn 2:12-17,1Jn 2:12-17,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_catholic,62.2:12-17,1Jn 2:12-17
Acts,Acts,8,9,17,44.8:9-17,Acts 8:9-17,Acts 8:9-17,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_acts,44.8:9-17,Acts 8:9-17
Psalms,Ps,34,5,5,"19.34:5,4",Ps 34:5,Ps 34:5,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_psalm,"19.34:5,4","Ps 34:5,4"
Psalms,Ps,34,4,4,"19.34:5,4",Ps 34:4,Ps 34:4,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_psalm,"19.34:5,4","Ps 34:5,4"
John,Jn,3,1,13,43.3:1-13,Jn 3:1-13,Jn 3:1-13,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,liturgy_gospel,43.3:1-13,Jn 3:1-13
Genesis,Gen,22,1,18,1.22:1-18,Gen 22:1-18,Gen 22:1-18,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Isaiah,Isa,45,11,17,23.45:11-17,Isa 45:11-17,Isa 45:11-17,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Proverbs,Prov,9,12,18,20.9:12-18,Prov 9:12-18,Prov 9:12-18,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Job,Job,36,1,33,18.36:1-33*,Job 36:1-33,Job 36:1-33,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Job,Job,37,1,4,18.37:1-4,Job 37:1-4,Job 37:1-4,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Tobit,Tob,1,1,22,68.1:1-22*,Tob 1:1-22,Tob 1:1-22,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Tobit,Tob,2,1,14,68.2:1-14*,Tob 2:1-14,Tob 2:1-14,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Tobit,Tob,3,1,6,68.3:1-6*,Tob 3:1-6,Tob 3:1-6,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
Tobit,Tob,3,7,15,68.3:7-15*,Tob 3:7-15,Tob 3:7-15,katameros-api sqlite,GreatLentReadings,Great Lent/Jonah/Nineveh cycle,GreatLent,week 6 day_of_week 5,,,,6,5,,Lenten Tune ,,prophecy,1.22:1-18@23.45:11-17@20.9:12-18@18.36:1-33*@+18.37:1-4@68.1:1-22*@+68.2:1-14*@+68.3:1-6*@+68.3:7-15*@+68.3:16-17*@+68.4:1-21*@+68.5:1-22*@+68.6:1-8*@+68.6:9-17*@+68.7:1-18*@+68.8:1-21*@+68.9:1-6*@+68.10:1-12*@+68.11:1-19*@+68.12:1-22*@+68.13:1-18*@+68.14:1-15,Gen 22:1-18; Isa 45:11-17; Prov 9:12-18; Job 36:1-33; Job 37:1-4; Tob 1:1-22; Tob 2:1-14; Tob 3:1-6; Tob 3:7-15; Tob 3:16-17; Tob 4:1-21; Tob 5:1-22; Tob 6:1-8; Tob 6:9-17; Tob 7:1-18; Tob 8:1-21; Tob 9:1-6; Tob 10:1-12; Tob 11:1-19; Tob 12:1-22; Tob 13:1-18; Tob 14:1-15
