study_slug,testament,book,chapter,study_passages,matched_reading_ref,identity_key,occasion_id,occasion_short_label,collection_type,season,service,hour,slot,bridge_basis,confidence,status,attesting_edition,hour_theme,homily_ref,occurrence_count_for_this_passage
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:20-21 (LXX Ps 32:20-21),rid_a43d5e8d6fe354391736,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,,Holy Fifty Days,liturgy_psalm,,liturgy_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:20-21 (LXX Ps 32:20-21),rid_a43d5e8d6fe354391736,the-first-sunday-of-mesra,The first Sunday of Mesra,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,14
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:20-21 (LXX Ps 32:20-21),rid_a43d5e8d6fe354391736,the-fourth-sunday-of-tout,The fourth Sunday of Tout,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,16
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:20-21 (LXX Ps 32:20-21),rid_a43d5e8d6fe354391736,thursday-of-the-third-week-of-the-holy-fifty-days,Thursday of the third week of the holy fifty days,,Holy Fifty Days,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,16
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:20-21 (LXX Ps 32:20-21),rid_a43d5e8d6fe354391736,tut-04-01,"The Departure of St. Macarius, 69th Pope of Alexandria",,Annual / fixed or ordinary cycle,matins_psalm,,matins_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,2
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:1-2 (LXX Ps 32:1-2),rid_a66b899b7560404ddb7d,the-second-sunday-of-paona,The second Sunday of Paona,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,10
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:5-6 (LXX Ps 32:5-6),rid_baf5c06fe64501b81dec,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,liturgy_psalm,,liturgy_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:5-6 (LXX Ps 32:5-6),rid_baf5c06fe64501b81dec,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,,Holy Fifty Days,matins_psalm,,matins_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:5-6 (LXX Ps 32:5-6),rid_baf5c06fe64501b81dec,sunday-of-the-fifth-week-of-great-lent,Sunday of the fifth week of Great Lent,,Great Lent,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,14
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:18 (LXX Ps 32:18),rid_c43160a95b2eb245c8f7,mesra-01-01,"The Martyrdom of St. Apoli, Son of Justus",,Annual / fixed or ordinary cycle,vespers_psalm,,vespers_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:18 (LXX Ps 32:18),rid_c43160a95b2eb245c8f7,the-first-sunday-of-mesra,The first Sunday of Mesra,,Annual / fixed or ordinary cycle,Vespers,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,evening thanksgiving and watchfulness,,14
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:6 (LXX Ps 32:6),rid_de1f54585c672ba1bb5c,hator-8,Hator 8,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,13
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:6 (LXX Ps 32:6),rid_de1f54585c672ba1bb5c,hatur-08-01,The Commemoration of the Four Incorporeal Beasts,foundational-14-hatur-08,Annual / fixed or ordinary cycle,matins_psalm,,matins_psalm,explicit,high,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:6 (LXX Ps 32:6),rid_de1f54585c672ba1bb5c,saturday-of-the-seventh-week-of-the-holy-fifty-days,Saturday of the seventh week of the holy fifty days,,Holy Fifty Days,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,16
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:5 (LXX Ps 32:5),rid_f09dc69c45956ea2afa2,saturday-of-the-seventh-week-of-the-holy-fifty-days,Saturday of the seventh week of the holy fifty days,,Holy Fifty Days,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,16
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:3 (LXX Ps 32:3),rid_f40d44b1555a0891acdf,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,,Holy Fifty Days,vespers_psalm,,vespers_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:4-5 (LXX Ps 32:4-5),rid_fd6a75debe7087043bbf,the-fourth-sunday-of-tout,The fourth Sunday of Tout,,Annual / fixed or ordinary cycle,Vespers,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,evening thanksgiving and watchfulness,,16
psalm-33-lxx-32-the-new-song-and-the-counsel-of-the-lord,Old Testament,Psalms,33,Psalm 33,Ps 33:4-5 (LXX Ps 32:4-5),rid_fd6a75debe7087043bbf,tut-04-01,"The Departure of St. Macarius, 69th Pope of Alexandria",,Annual / fixed or ordinary cycle,vespers_psalm,,vespers_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:11 (LXX Ps 33:11),rid_15b7f83ae45b07f05073,the-second-day-of-feast-of-epiphany,The Second Day of Feast of Epiphany,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,16
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:11 (LXX Ps 33:11),rid_15b7f83ae45b07f05073,tubah-12-01,The Commemoration of the Archangel Michael,foundational-35-tubah-12,Annual / fixed or ordinary cycle,matins_psalm,,matins_psalm,explicit,high,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:15 (LXX Ps 33:15),rid_319b329ecbcc6aa30932,baunah-02-01,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,foundational-51-baunah-02,Annual / fixed or ordinary cycle,Liturgy,,Psalm,explicit,high,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,8
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:15 (LXX Ps 33:15),rid_319b329ecbcc6aa30932,baunah-02-01,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,foundational-51-baunah-02,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,explicit,high,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,abib-27,Abib 27,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,babah-24-01,The Departure of the Righteous Father Abba Hilarion,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,collection-type,medium,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,13
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,babah-24-01,The Departure of the Righteous Father Abba Hilarion,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,barmuda-9,Barmuda 9,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,bashans-13-01,The Departure Of St. Arsanius The Tutor Of the Emperor's Children,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,bashans-19-01,"The Commemoration of the Departure of Abba Isaac, the Priest of El-Qalali (Cells)",,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-02-01,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,foundational-51-baunah-02,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,explicit,high,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-05-01,The Departure of St. James of the East,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,collection-type,medium,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,8
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-05-01,The Departure of St. James of the East,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-17-01,The Return of the Relics of the Great St. Mark to the New St. Mark Cathedral,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,collection-type,medium,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-17-01,The Return of the Relics of the Great St. Mark to the New St. Mark Cathedral,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-23-01,The Departure of St. Abba Noub the Confessor,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,collection-type,medium,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,baunah-23-01,The Departure of St. Abba Noub the Confessor,,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,fast-of-nineveh,Fast of Nineveh,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,hator-7,Hator 7,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,15
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,kiak-9,Kiak 9,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,13
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,kiyahk-09-01,"The Departure of St. Poemin, the Confessor",,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,mesra-23,Mesra 23,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,13
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,mesra-27,Mesra 27,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,paona-19,Paona 19,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,paona-7,Paona 7,,Annual / fixed or ordinary cycle,Matins,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,8
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,toba-22,Toba 22,,Annual / fixed or ordinary cycle,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,12
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:19 (LXX Ps 33:19),rid_3c167f0839c0c1e70a74,tubah-22-01,The Departure of St. Anthony the Great (Antonius),foundational-37-tubah-22,Annual / fixed or ordinary cycle,liturgy_psalm,,liturgy_psalm,explicit,high,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:7 (LXX Ps 33:7),rid_4a11001fd62cfb531d3b,mesra-25-01,"The Departure of St. Bessarion, the Great",,Annual / fixed or ordinary cycle,Matins,,Psalm,collection-type,medium,current_public_or_local_reference,local cache covering 2020 to 2035,awakening to praise and repentance,,14
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:7 (LXX Ps 33:7),rid_4a11001fd62cfb531d3b,mesra-25-01,"The Departure of St. Bessarion, the Great",,Annual / fixed or ordinary cycle,matins_psalm,,matins_psalm,collection-type,medium,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:5 (LXX Ps 33:5),rid_5ae66091f4a150dbbd25,friday-of-the-sixth-week-of-great-lent,Friday of the sixth week of Great Lent,,Great Lent,Liturgy,,Psalm,missing,,current_public_or_local_reference,local cache covering 2020 to 2035,the Eucharistic gathering of the Church,,16
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:5 (LXX Ps 33:5),rid_5ae66091f4a150dbbd25,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,,Great Lent,liturgy_psalm,,liturgy_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
psalm-34-lxx-33-taste-and-see-that-the-lord-is-good,Old Testament,Psalms,34,Psalm 34,Ps 34:5 (LXX Ps 33:5),rid_5ae66091f4a150dbbd25,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,,Holy Fifty Days,liturgy_psalm,,liturgy_psalm,missing,,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database,,,1
